Finn_code	finn_pheno	UK_code	UK_pheno	h2_observed	score	priority	comments	Unnamed: 8	Соответствие	Unnamed: 10	intersect_clump_fu_n	intersect_clump_fm_n	intersect_clump_um_n	intersect_clump_fum_n
ST19_INJURY_NERVES_WRIST_HAND_LEVEL	Injury of nerves at wrist and hand level	S64	Injury of nerves at wrist and hand level	-0.00090580192015	0.9999994039535522	2					0	0	0	0
ST19_INJURY_OTHER_UNSPE_INTRAT_ORGANS	Injury of other and unspecified intrathoracic organs	S27	Injury of other and unspecified intrathoracic organs	0.00136186212122	0.999999701976776	2					0	0	0	0
ST19_INJURY_UNSPE_BODY_REGION	Injury of unspecified body region	T14	Injury of unspecified body region	-0.00043608088867800004	0.999999463558197	2					0	0	0	0
ST19_INTRACR_INJURY	Intracranial injury	S06	Intracranial injury	-0.00103866843312	1.0000001192092896	2					0	0	0	0
ST19_OPEN_WOUND_ABDOMEN_LOWER_BACK_PELVIS	Open wound of abdomen, lower back and pelvis	S31	Open wound of abdomen, lower back and pelvis	-0.0008623185147689999	0.9818183183670044	2					0	0	0	0
ST19_OPEN_WOUND_ANKLE_FOOT	Open wound of ankle and foot	S91	Open wound of ankle and foot	0.00070429922795	0.9999998211860656	2					0	0	0	0
ST19_OPEN_WOUND_FOREA	Open wound of forearm	S51	Open wound of forearm	0.00103285954938	1.0000007152557373	2					0	0	0	0
ST19_OPEN_WOUND_HEAD	Open wound of head	S01	Open wound of head	-0.00131309033183	0.9999993443489076	2					0	0	0	0
ST19_OPEN_WOUND_LOWER_LEG	Open wound of lower leg	S81	Open wound of lower leg	-0.0011580660919800001	1.000000238418579	2					0	0	0	0
ST19_OPEN_WOUND_THORAX	Open wound of thorax	S20	Superficial injury of thorax	-0.00179934795935	0.7252352833747864	2					0	0	0	0
ST19_OPEN_WOUND_WRIST_HAND	Open wound of wrist and hand	S61	Open wound of wrist and hand	0.004050115143840001	1.0000001192092896	2					0	0	0	0
ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	Other complications of surgical and medical care, not elsewhere classified	T88	Other complications of surgical and medical care, not elsewhere classified	-0.00123857165252	0.981597065925598	2					0	0	0	0
ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS	Other and unspecified injuries of abdomen, lower back and pelvis	S39	Other and unspecified injuries of abdomen, lower back and pelvis	-0.00089552021541	0.9854943752288818	2					0	0	0	0
ST19_OTHER_UNSPE_INJURI_HEAD	Other and unspecified injuries of head	S09	Other and unspecified injuries of head	0.0055061835780600005	0.9999999403953552	2					0	0	0	0
ST19_OTHER_UNSPE_INJURI_LOWER_LEG	Other and unspecified injuries of lower leg	S89	Other and unspecified injuries of lower leg	6.328445232e-05	0.9999999403953552	2					0	0	0	0
ST19_OTHER_UNSPE_INJURI_WRIST_HAND	Other and unspecified injuries of wrist and hand	S69	Other and unspecified injuries of wrist and hand	0.0011977366237599998	1.0000016689300537	2					0	0	0	0
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	Superficial injury of abdomen, lower back and pelvis	S30	Superficial injury of abdomen, lower back and pelvis	0.0022232207088	0.9843389391899108	2					0	0	0	0
ST19_SUPERF_INJURY_HEAD	Superficial injury of head	S00	Superficial injury of head	0.00030541216419800005	1.0000007152557373	2					0	0	0	0
ST19_SUPERF_INJURY_LOWER_LEG	Superficial injury of lower leg	S80	Superficial injury of lower leg	-0.00231061880285	0.9999997615814208	2					0	0	0	0
ST19_SUPERF_INJURY_THORAX	Superficial injury of thorax	S20	Superficial injury of thorax	-0.00179934795935	1.0	2					0	0	0	0
ST19_SUPERF_INJURY_WRIST_HAND	Superficial injury of wrist and hand	S60	Superficial injury of wrist and hand	-0.000493113076966	0.9999991059303284	2					0	0	0	0
ST19_TRAUMAT_AMPUT_WRIST_HAND	Traumatic amputation of wrist and hand	S68	Traumatic amputation of wrist and hand	0.00283922797717	0.9999990463256836	2					0	0	0	0
SYSTSCLE_STRICT	Systemic sclerosis,strict definition	M34	Systemic sclerosis	-0.00122381853229	0.7939191460609436	2					0	0	0	0
THYROTOXICOSIS	Thyrotoxicosis	E05	Thyrotoxicosis [hyperthyroidism]	-0.000354310914093	0.8553033471107483	2					0	16	5	2
TONGUEABNORMALITY	Tongue abnormality	K14	Diseases of tongue	0.00470023193699	0.7137048244476318	2					0	0	0	0
VD_U	Vascular dementia (undefined)	40001_F019	Vascular dementia, unspecified	-0.005024021024560001	0.9318417310714722	2					0	0	0	0
Z21_ANTEN_SCREE	Antenatal screening	Z36	Antenatal screening	0.00130433328298	0.9999996423721312	2					0	0	0	0
Z21_ATTN_ARTIF_OPENI	Attention to artificial openings	Z43	Attention to artificial openings	-0.0006880159174439999	1.0000007152557373	2					0	0	0	0
Z21_CARE_INVOLVI_USE_REHAB_PROCED	Care involving use of rehabilitation procedures	Z50	Care involving use of rehabilitation procedures	0.00103020211143	1.0000011920928955	2					0	0	0	0
Z21_DONORS_ORGANS_TISSU	Donors of organs and tissues	Z52	Donors of organs and tissues	-0.00291329795583	0.9999997615814208	2					0	0	0	0
Z21_EXAM_OBSER_OTH_REASO	Examination and observation for other reasons	Z04	Examination and observation for other reasons	-0.000496317093922	1.0000008344650269	2					0	0	0	0
Z21_FAMILY_HISTORY_MALIG_NEOPLASM	Family history of malignant neoplasm	Z80	Family history of malignant neoplasm	0.0045409240358	0.9999991059303284	2					0	0	0	0
Z21_FIT_ADJ_OTH_DEVICES	Fitting and adjustment of other devices	Z46	Fitting and adjustment of other devices	0.00376224358032	1.0000001192092896	2					0	0	0	0
Z21_FOLLOW__CARE_INVOLVI_PLASTIC_SURGE	Follow-up care involving plastic surgery	Z42	Follow-up care involving plastic surgery	0.00272466213315	1.0000001192092896	2					0	0	0	0
Z21_FOLLOW__EXAM_TREAT_CONDI_OTH_MALIG_NEOPLASMS	Follow-up examination after treatment for conditions other than malignant neoplasms	Z09	Follow-up examination after treatment for conditions other than malignant neoplasms	0.005717579273370001	1.0000003576278689	2					0	0	0	0
Z21_FOLLOW__EXAM_TREAT_MALIG_NEOPLASMS	Follow-up examination after treatment for malignant neoplasms	Z08	Follow-up examination after treatment for malignant neoplasm	-0.000148602476924	0.9842812418937684	2					0	0	0	0
Z21_GENERAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	General examination and investigation of persons without complaint and reported diagnosis	Z00	General examination and investigation of persons without complaint or reported diagnosis	-0.0009541255869219999	0.9417253732681274	2					0	0	0	0
Z21_MEDICAL_OBSER_EVALU_SUSPECTED_DISEA_CONDI	Medical observation and evaluation for suspected diseases and conditions	Z03	Medical observation and evaluation for suspected diseases and conditions	0.0010177230238200001	1.0000015497207642	2					0	0	0	0
Z21_OTHER_MEDICAL_CARE	Other medical care	Z51	Other medical care	0.0009185225537460001	0.9999999403953552	2					0	0	0	0
Z21_OTHER_ORTHOPA_FOLLOW__CARE	Other orthopaedic follow-up care	Z47	Other orthopaedic follow-up care	0.00459024437047	0.9999998807907104	2					0	0	1	0
Z21_OTHER_SPECIAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	Other special examinations and investigations of persons without complaint or reported diagnosis	Z01	Other special examinations and investigations of persons without complaint or reported diagnosis	0.00302570276917	1.0000004768371582	2					0	1	0	0
Z21_OTHER_SURGI_FOLLOW__CARE	Other surgical follow-up care	Z48	Other surgical follow-up care	0.00108792357192	1.0	2					0	0	1	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1	Persons encountering health services in other circumstances	Z76	Persons encountering health services in other circumstances	-0.00019905076168700003	1.000000238418579	2					0	0	0	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2	Persons encountering health services in other circumstances	Z76	Persons encountering health services in other circumstances	-0.00019905076168700003	1.000000238418579	2					0	0	0	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED	Persons encountering health services for other counselling and medical advice, not elsewhere classified	Z71	Persons encountering health services for other counselling and medical advice, not elsewhere classified	0.0007122061740639999	0.9905447959899902	2					0	0	0	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED	Persons encountering health services for specific procedures, not carried out	Z53	Persons encountering health services for specifie procedures, not carried out	0.00253787954285	0.9010894298553468	2					0	0	0	0
Z21_POSTPA_CARE_EXAMI	Postpartum care and examination	Z39	Postpartum care and examination	-0.000543430521868	1.0000004768371582	2					0	0	0	0
Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE	Procedures for purposes other than remedying health state	Z41	Procedures for purposes other than remedying health state	0.00253238842618	1.0	2					0	0	0	0
Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA	Special screening examination for infectious and parasitic diseases	Z11	Special screening examination for infectious and parasitic diseases	-0.00172694672356	1.000000238418579	2					0	0	0	0
Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS	Special screening examination for neoplasms	Z12	Special screening examination for neoplasms	0.00195983509003	0.9999999403953552	2					0	0	0	0
Z21_SPECIAL_SCREEN_EXAM_OTH_DISEA_DISORD	Special screening examination for other diseases and disorders	Z13	Special screening examination for other diseases and disorders	0.000218732858661	1.000001072883606	2					0	2	1	1
AB1_BACT_BIR_OTHER_INF_AGENTS	Bacterial, viral and other infectious agents	J13	Pneumonia due to Streptococcus pneumoniae	-0.0007038506674139999	0.7482519149780273	1			0	не соответствует	0	0	0	0
AB1_MENINGOCOCCAL	Meningococcal infection	A87	Viral meningitis	-0.0027615436448499998	0.7213349342346191	1					0	0	0	0
AB1_STREPTSTAPHYCOCC_INOTHER	Streptococcus and staphylococcus as the cause of diseases classified to other chapters	J13	Pneumonia due to Streptococcus pneumoniae	-0.0007038506674139999	0.7627940773963928	1					0	0	0	0
AB1_VIRAL_NOS	Other viral diseases, not elsewhere classified	B34	Viral infection of unspecified site	-0.00237637769429	0.7135580778121948	1					0	0	0	0
AB1_VIRAL_SKIN_NOS	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified	L98	Other disorders of skin and subcutaneous tissue, not elsewhere classified	0.0026001825201999998	0.7502108812332153	1					0	0	0	0
AB1_WHOOPCOUGH	Whooping cough	R05	Cough	0.00376272704762	0.8120241165161133	1					0	0	0	0
ALCOPANCCHRON	Alcohol-induced chronic pancreatitis	K85	Acute pancreatitis	0.00312529411861	0.7123756408691406	1					0	4	0	0
C3_AML_EXALLC	Acute myeloid leukaemia (all cancers excluded)	C92	Myeloid leukaemia	-0.00170538866974	0.7443186044692993	1					0	0	0	0
C3_BRONCHUS_LUNG_EXALLC	Malignant neoplasm of bronchus and lung (all cancers excluded)	C34	Malignant neoplasm of bronchus and lung	-0.00018358615818599998	0.7595069408416748	1	?				0	1	1	0
C3_DLBCL	Diffuse large B-cell lymphoma	40001_C851	B-cell lymphoma, unspecified	-0.0599774034994	0.7357780337333679	1					0	0	0	0
C3_DLBCL_EXALLC	Diffuse large B-cell lymphoma (all cancers excluded)	40001_C851	B-cell lymphoma, unspecified	-0.0599774034994	0.7982735633850098	1					0	0	0	0
C3_ENDOCRINE	Malignant neoplasm of endocrine gland	D44	Neoplasm of uncertain or unknown behaviour of endocrine glands	-0.00283915630762	0.7320163249969482	1					0	1	0	0
C3_ENDOCRINE_EXALLC	Malignant neoplasm of endocrine gland (all cancers excluded)	D44	Neoplasm of uncertain or unknown behaviour of endocrine glands	-0.00283915630762	0.7191734313964844	1					0	1	0	0
C3_FEMALE_GENITAL	malignant neoplasm of female genital organs	D39	Neoplasm of uncertain or unknown behaviour of female genital organs	-0.0033454019457699997	0.8167221546173096	1					0	0	0	0
C3_FEMALE_GENITAL_EXALLC	malignant neoplasm of female genital organs (all cancers excluded)	D39	Neoplasm of uncertain or unknown behaviour of female genital organs	-0.0033454019457699997	0.7164415121078491	1					0	0	0	0
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (all cancers excluded)	C22	Malignant neoplasm of liver and intrahepatic bile ducts	0.00363969087841	0.7867395281791687	1	?				0	2	0	0
C3_MALE_GENITAL	malignant neoplasm of male genital organs	R86	Abnormal findings in specimens from male genital organs	0.000293866592385	0.7630893588066101	1	?				0	4	1	0
C3_OVARY_EXALLC	Malignant neoplasm of ovary (all cancers excluded)	40001_C56	Malignant neoplasm of ovary	-0.024608518687	0.7019731998443604	1	?				0	0	0	0
C3_OVARY_EXALLC	Malignant neoplasm of ovary (all cancers excluded)	C56	Malignant neoplasm of ovary	0.0018067481263900002	0.7019731402397156	1	?				0	0	0	0
C3_PANCREAS_EXALLC	Malignant neoplasm of pancreas (all cancers excluded)	C25	Malignant neoplasm of pancreas	0.0033091139899899995	0.7566521167755127	1	?				0	1	0	0
C3_RECTOSIGMOID_JUNCTION_EXALLC	Malignant neoplasm of rectosigmoid junction (all cancers excluded)	C20	Malignant neoplasm of rectum	-0.00099855226381	0.7113060951232909	1	?				0	0	0	0
C3_RECTOSIGMOID_JUNCTION_EXALLC	Malignant neoplasm of rectosigmoid junction (all cancers excluded)	40001_C20	Malignant neoplasm of rectum	-0.0428662995876	0.7113060951232909	1	?				0	0	0	0
C3_RECTUM_EXALLC	Malignant neoplasm of rectum (all cancers excluded)	C20	Malignant neoplasm of rectum	-0.00099855226381	0.7676993608474731	1	?				0	1	0	0
C3_RECTUM_EXALLC	Malignant neoplasm of rectum (all cancers excluded)	40001_C20	Malignant neoplasm of rectum	-0.0428662995876	0.7676993608474731	1	?				0	1	0	0
C3_RESPIRATORY_INTRATHORACIC	Malignant neoplasm of respiratory system and intrathoracic organs	C34	Malignant neoplasm of bronchus and lung	-0.00018358615818599998	0.7658013105392456	1	?				0	1	1	0
C3_RESPIRATORY_INTRATHORACIC	Malignant neoplasm of respiratory system and intrathoracic organs	C78	Secondary malignant neoplasm of respiratory and digestive organs	0.000655125793318	0.7484943270683289	1	?				0	0	0	0
C3_RESPIRATORY_INTRATHORACIC_EXALLC	Malignant neoplasm of respiratory system and intrathoracic organs (all cancers excluded)	C34	Malignant neoplasm of bronchus and lung	-0.00018358615818599998	0.7038924694061279	1	?				0	1	1	0
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC	Malignant neoplasm, without specification of site (all cancers excluded)	40001_C800	Malignant neoplasm, primary site unknown, so stated	0.0398714779746	0.7083397507667542	1	?				0	0	0	0
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC	Malignant neoplasm, without specification of site (all cancers excluded)	C80	Malignant neoplasm without specification of site	0.00327389959452	0.7050992250442505	1	?				0	0	0	0
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC	Malignant neoplasm, without specification of site (all cancers excluded)	40001_C80	Malignant neoplasm without specification of site	0.10753492507500001	0.7050992250442505	1					0	0	0	0
C3_SMALL_INTESTINE	Malignant neoplasm of small intestine	C16	Malignant neoplasm of stomach	-0.0030589834211	0.7762187719345093	1	?				0	0	0	0
C3_THYROID_GLAND_EXALLC	Malignant neoplasm of thyroid gland (all cancers excluded)	C73	Malignant neoplasm of thyroid gland	8.43537174316e-05	0.7312858700752258	1					0	2	1	1
C3_THYROID_GLAND_EXALLC	Malignant neoplasm of thyroid gland (all cancers excluded)	40001_C73	Malignant neoplasm of thyroid gland	0.0813721001293	0.7312858700752258	1					0	0	0	0
CD2_BENIGN_BONE_CARTILAGE_EXALLC	Benign neoplasm of bone and articular cartilage (all cancers excluded)	D16	Benign neoplasm of bone and articular cartilage	0.00245277290309	0.7618776559829712	1					0	0	0	0
CD2_BENIGN_BONE_CARTILAGE_NOS	Benign neoplasm: Bone and articular cartilage, unspecified	D16	Benign neoplasm of bone and articular cartilage	0.00245277290309	0.8327960968017578	1					0	0	0	0
CD2_BENIGN_BONE_SKULL_FACE	Benign neoplasm: Bones of skull and face	D16	Benign neoplasm of bone and articular cartilage	0.00245277290309	0.7244001626968384	1	?				0	0	0	0
CD2_BENIGN_BONE_SKULL_FACE	Benign neoplasm: Bones of skull and face	S02	Fracture of skull and facial bones	0.00176251972913	0.7163656949996948	1	?				0	0	0	0
CD2_BENIGN_BRAIN_CNS_EXALLC	Benign neoplasm of brain and other parts of central nervous system (all cancers excluded)	D33	Benign neoplasm of brain and other parts of central nervous system	-0.0021919322932199997	0.7313172817230225	1					0	1	0	0
CD2_BENIGN_BRAIN_NOS	Benign neoplasm: Brain, unspecified	D33	Benign neoplasm of brain and other parts of central nervous system	-0.0021919322932199997	0.7465299963951111	1	?				0	0	0	0
CD2_BENIGN_BRAIN_SUPRATENT	Benign neoplasm: Brain, supratentorial	D33	Benign neoplasm of brain and other parts of central nervous system	-0.0021919322932199997	0.7744349241256714	1	?				0	0	0	0
CD2_BENIGN_COLORECANI_EXALLC	Benign neoplasm of colon, rectum, anus and anal canal (all cancers excluded)	D12	Benign neoplasm of colon, rectum, anus and anal canal	0.011877550068999999	0.8047910332679749	1					0	1	14	2
CD2_BENIGN_CONNECTIVE_SOFT_EXALLC	Other benign neoplasms of connective and other soft tissue (all cancers excluded)	D21	Other benign neoplasms of connective and other soft tissue	0.00039054513491699994	0.8568168878555298	1					0	0	0	0
CD2_BENIGN_CONNSOFT_NOS	Benign neoplasm: Connective and other soft tissue, unspecified	D21	Other benign neoplasms of connective and other soft tissue	0.00039054513491699994	0.7506570219993591	1					0	0	0	0
CD2_BENIGN_CONNSOFT_NOS_EXALLC	Benign neoplasm: Connective and other soft tissue, unspecified (all cancers excluded)	D21	Other benign neoplasms of connective and other soft tissue	0.00039054513491699994	0.7060071229934692	1					0	0	0	0
CD2_BENIGN_EAR_RESP_EXALLC	Benign neoplasm of middle ear and respiratory system (all cancers excluded)	D14	Benign neoplasm of middle ear and respiratory system	0.00217002489782	0.7647113204002379	1					0	0	0	0
CD2_BENIGN_ENDOCRINE_OTH_EXALLC	Benign neoplasm of other and unspecified endocrine glands (all cancers excluded)	D35	Benign neoplasm of other and unspecified endocrine glands	-0.0016579833005999998	0.8641754388809204	1					0	0	0	0
CD2_BENIGN_ENDOCRINE_OTH_EXALLC	Benign neoplasm of other and unspecified endocrine glands (all cancers excluded)	D44	Neoplasm of uncertain or unknown behaviour of endocrine glands	-0.00283915630762	0.7036927938461304	1					0	0	0	0
CD2_BENIGN_FEMALE_GEN_OTH_EXALLC	Benign neoplasm of other and unspecified female genital organs (all cancers excluded)	D28	Benign neoplasm of other and unspecified female genital organs	0.0022515913386399996	0.8715079426765442	1					0	0	0	0
CD2_BENIGN_FEMALE_GEN_OTH_EXALLC	Benign neoplasm of other and unspecified female genital organs (all cancers excluded)	D39	Neoplasm of uncertain or unknown behaviour of female genital organs	-0.0033454019457699997	0.7470922470092773	1					0	0	0	0
CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA_EXALLC	Haemangioma and lymphangioma, any site (all cancers excluded)	D18	Haemangioma and lymphangioma, any site	0.00187207848579	0.8530460596084595	1					0	0	0	0
CD2_BENIGN_HEMANGIOMA	Haemangioma, any site	D18	Haemangioma and lymphangioma, any site	0.00187207848579	0.7519647479057312	1					0	0	0	0
CD2_BENIGN_HEMANGIOMA_EXALLC	Haemangioma, any site (all cancers excluded)	D18	Haemangioma and lymphangioma, any site	0.00187207848579	0.7814528942108154	1					0	0	0	0
CD2_BENIGN_KIDNEY	Benign neoplasm: Kidney	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7375141978263855	1	?				0	0	0	0
CD2_BENIGN_LARYNX	Benign neoplasm: Larynx	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7793660759925842	1					0	0	0	0
CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC	Leiomyoma of uterus (all cancers excluded)	D25	Leiomyoma of uterus	0.008073802957699999	0.7308661937713623	1					0	15	10	7
CD2_BENIGN_LIPO_NOS	Benign lipomatous neoplasm of other sites/unspecified	D17	Benign lipomatous neoplasm	0.00149479289888	0.8297027945518494	1					0	0	1	0
CD2_BENIGN_MELANOCYTIC_NOS	Melanocytic naevi, other sites/unspecified	D22	Melanocytic naevi	0.00369926059422	0.7281310558319092	1					0	0	3	0
CD2_BENIGN_MENINGES_CEREBRAL	Benign neoplasm: Cerebral meninges	D32	Benign neoplasm of meninges	-0.0008031969385529999	0.8168899416923523	1					0	0	0	0
CD2_BENIGN_MENINGES_EXALLC	Benign neoplasm of meninges (all cancers excluded)	D32	Benign neoplasm of meninges	-0.0008031969385529999	0.7499620318412781	1					0	0	0	0
CD2_BENIGN_MENINGES_NOS	Beningn neoplasm: Meninges, unspecified	D32	Benign neoplasm of meninges	-0.0008031969385529999	0.7430043816566467	1					0	0	0	0
CD2_BENIGN_MENINGES_NOS_EXALLC	Beningn neoplasm: Meninges, unspecified (all cancers excluded)	D32	Benign neoplasm of meninges	-0.0008031969385529999	0.7347941994667053	1					0	0	0	0
CD2_BENIGN_MOUTH_NOS	Benign neoplasm: Other and unspecified parts of mouth	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7646037340164185	1					0	0	0	0
CD2_BENIGN_MOUTH_PHARYNX_EXALLC	Benign neoplasm of mouth and pharynx (all cancers excluded)	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7246627211570741	1					0	0	0	0
CD2_BENIGN_OTHERDIGESTIVE_EXALLC	Benign neoplasm of other and ill-defined parts of digestive system (all cancers excluded)	D13	Benign neoplasm of other and ill-defined parts of digestive system	0.0032124472848600004	0.8249977231025696	1					0	0	0	0
CD2_BENIGN_OTHER_NOS_EXALLC	Benign neoplasm of other and unspecified sites (all cancers excluded)	D36	Benign neoplasm of other and unspecified sites	-0.0010809759981300002	0.7425939440727234	1					0	0	0	0
CD2_BENIGN_OVARY_EXALLC	Benign neoplasm of ovary (all cancers excluded)	D27	Benign neoplasm of ovary	0.000642433687153	0.7461393475532532	1					0	0	0	0
CD2_BENIGN_SALIVARY_EXALLC	Benign neoplasm of major salivary glands (all cancers excluded)	D11	Benign neoplasm of major salivary glands	-0.000387870747805	0.8119414448738098	1					0	0	0	0
CD2_BENIGN_SALIVARY_NOS	Benign neoplasm: other/unspecified salivary gland	D11	Benign neoplasm of major salivary glands	-0.000387870747805	0.8368162512779236	1					0	0	0	0
CD2_BENIGN_SALIVARY_NOS_EXALLC	Benign neoplasm: other/unspecified salivary gland (all cancers excluded)	D11	Benign neoplasm of major salivary glands	-0.000387870747805	0.7202713489532471	1					0	0	0	0
CD2_BENIGN_SKIN_EXALLC	Other benign neoplasms of skin (all cancers excluded)	D23	Other benign neoplasms of skin	0.000773329020897	0.8166088461875916	1					0	1	0	0
CD2_BENIGN_SMALL_INTESTINE_OTH	Benign neoplasm: Other and unspecified parts of small intestine	D13	Benign neoplasm of other and ill-defined parts of digestive system	0.0032124472848600004	0.8062959909439087	1					0	0	0	0
CD2_BENIGN_STOMACH	Benign neoplasm: Stomach	D13	Benign neoplasm of other and ill-defined parts of digestive system	0.0032124472848600004	0.8195680379867554	1					0	0	0	0
CD2_BENIGN_THYROID_EXALLC	Benign neoplasm of thyroid gland (all cancers excluded)	D34	Benign neoplasm of thyroid gland	-0.0011393345878199998	0.7408124208450317	1					0	0	0	0
CD2_BENIGN_TONGUE	Benign neoplasm: Tongue	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.8087923526763916	1	?				0	0	0	0
CD2_BENIGN_UTERUS_NOS_EXALLC	Other benign neoplasm of uterus: Other parts/unspecified (all cancers excluded)	D26	Other benign neoplasms of uterus	-0.0024824509465100003	0.8368268609046936	1					0	0	0	0
CD2_BENIGN_UTERUS_OTH_EXALLC	Other benign neoplasms of uterus (all cancers excluded)	D26	Other benign neoplasms of uterus	-0.0024824509465100003	0.8452551364898682	1					0	0	0	0
CD2_INSITU_BREAST_INTRADUCTAL	Carcinoma in situ of breast, intraductal	D05	Carcinoma in situ of breast	0.00264272763209	0.8333483338356018	1	?				0	0	2	0
CD2_INSITU_BREAST_NOS	Carcinoma in situ of breast, other/unspecified	D05	Carcinoma in situ of breast	0.00264272763209	0.8696315884590149	1					0	0	2	0
CD2_INSITU_CERVIX_UTERI_ENDOCERVIX	Carcinoma in situ of cervix uteri, endocervix	D06	Carcinoma in situ of cervix uteri	-0.0008737969019760001	0.8855063915252686	1	?				0	0	0	0
CD2_INSITU_CERVIX_UTERI_ENDOCERVIX_EXALLC	Carcinoma in situ of cervix uteri, endocervix (all cancers excluded)	D06	Carcinoma in situ of cervix uteri	-0.0008737969019760001	0.7615358829498291	1					0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXOCERVIX	Carcinoma in situ of cervix uteri, exocervix	D06	Carcinoma in situ of cervix uteri	-0.0008737969019760001	0.8998122811317444	1	?				0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXOCERVIX	Carcinoma in situ of cervix uteri, exocervix	C53	Malignant neoplasm of cervix uteri	-0.00198809766151	0.8220632076263428	1	?				0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXOCERVIX_EXALLC	Carcinoma in situ of cervix uteri, exocervix (all cancers excluded)	D06	Carcinoma in situ of cervix uteri	-0.0008737969019760001	0.7454044818878174	1					0	0	0	0
CD2_INSITU_CERVIX_UTERI_NOS	Carcinoma in situ of uteri, other/unspecified	D06	Carcinoma in situ of cervix uteri	-0.0008737969019760001	0.7171045541763306	1					0	0	1	0
CD2_INSITU_GENITAL_EXALLC	Carcinoma in situ of other and unspecified genital organs (all cancers excluded)	D07	Carcinoma in situ of other and unspecified genital organs	0.0028254164967800002	0.8779305219650269	1					0	0	0	0
CD2_INSITU_MELANOMA_EXALLC	Melanoma in situ (all cancers excluded)	D03	Melanoma in situ	-0.00201645921192	0.7833905816078186	1					0	0	0	0
CD2_INSITU_SKIN_FACE	Carcinoma in situ of skin of other and unspecified parts of face	D04	Carcinoma in situ of skin	-0.00118757193976	0.8349229693412781	1					0	1	0	0
CD2_INSITU_SKIN_NOS	Carcinoma in situ of skin, other sites/unspecified	D04	Carcinoma in situ of skin	-0.00118757193976	0.8093759417533875	1					0	0	0	0
CD2_LYMPHOID_LEUKAEMIA_EXALLC	Lymphoid leukaemia (all cancers excluded)	C91	Lymphoid leukaemia	-0.00353173363605	0.7037208080291748	1					0	0	0	0
CD2_MULTIPLE_MYELOMA_PLASMA_CELL_EXALLC	Multiple myeloma and malignant plasma cell neoplasms (all cancers excluded)	C90	Multiple myeloma and malignant plasma cell neoplasms	-0.00244810037042	0.76783686876297	1					0	0	0	0
CD2_MYELOID_LEUKAEMIA_EXALLC	Myeloid leukaemia (all cancers excluded)	C92	Myeloid leukaemia	-0.00170538866974	0.7270216345787048	1					0	0	0	0
CHOLELITH_BROAD	Cholelithiasis, broad definition with cholecystitis	K81	Cholecystitis	0.000837072658189	0.7622499465942383	1					0	13	3	1
CHRONLARGE	Crohn's disease of large intestine	K50	Crohn's disease [regional enteritis]	0.00449181324878	0.7242162227630615	1					0	1	5	0
CHRONSMALL	Crohn's disease of small interstine	K50	Crohn's disease [regional enteritis]	0.00449181324878	0.7597401738166809	1					0	1	4	1
CML	Chronic myeloid leukaemia [CML], BCR/ABL-positive	C92	Myeloid leukaemia	-0.00170538866974	0.7109284996986389	1					0	0	0	0
D3_BLOOD	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	D75	Other diseases of blood and blood-forming organs	0.0015025262814400001	0.7752912640571594	1					0	2	1	0
D3_COAGDEF	Chronic Coagulation defects	D68	Other coagulation defects	-0.00374032432623	0.7441278696060181	1					0	0	0	0
D3_IMMUNEMECHANISM	Certain disorders involving the immune mechanism	D89	Other disorders involving the immune mechanism, not elsewhere classified	-0.0029797178444699994	0.7731943726539612	1					0	3	2	1
